valore,PRO_COM_T
1101093.55078125,111046
1101032.986328125,063018
1100783.4094238281,076045
1100732.3125,005083
1100130.5711669922,019099
1098897.1407470703,103006
1097550.7983398438,060048
1097023.8076171875,018156
1095342.2141113281,015164
1094930.078125,069103
1094099.6462402344,024071
1094001.2421875,006119
1092135.2421875,006055
1092052.9296875,017165
1091944.6640625,001069
1091682.90234375,006030
1091148.6710205078,004180
1091139.8247070312,082031
1090900.5617675781,093053
1090859.7395019531,024082
1090063.126953125,097001
1089881.46875,083010
1089808.4471435547,075065
1089698.3984375,021028
1088709.9921875,004097
1087894.11328125,018058
1087205.5852050781,013222
1086962.63671875,090072
1086560.2595214844,051035
1086542.451171875,002135
1085946.0551757812,013253
1085471.765625,098024
1085463.083984375,083050
1084767.9291992188,030003
1083836.3828125,004052
1082864.500366211,095025
1082043.09765625,069082
1081889.4599609375,096050
1080523.9528503418,005121
1080446.94921875,017194
1080280.0,003027
1079419.33203125,078117
1079256.66015625,010034
1077414.91796875,041006
1076664.7729492188,009036
1076080.2348632812,058066
1075555.2001953125,056019
1074845.400390625,001225
1074282.34375,006113
1073976.0458984375,111080
1073878.8658447266,040001
1073822.8198242188,004006
1073677.5336914062,097078
1073648.4877929688,097053
1073507.9721679688,009037
1072760.3125,103057
1071828.5024414062,047018
1070589.244140625,018164
1069468.0,016205
1068048.5625,014035
1066455.2021484375,017112
1066334.3334960938,017053
1066006.796875,016131
1065803.5625,071026
1065480.0329589844,012048
1064275.5849609375,005112
1063810.94921875,090088
1063721.6303710938,023088
1063394.7373046875,109009
1062273.1166992188,026047
1061552.46484375,026028
1061519.17578125,006054
1061264.08984375,006192
1061084.4210205078,045015
1059693.974609375,017101
1059382.5712890625,026030
1059041.1033935547,085017
1058934.60546875,022200
1058391.0146484375,004217
1058242.0,083037
1057470.2436523438,001057
1057300.8125,093015
1056970.2453613281,012113
1056575.5859375,069029
1056563.4172363281,019070
1055169.0368652344,026058
1054811.0,022226
1053326.8076171875,109011
1052632.2993774414,095026
1051806.3569335938,001027
1050943.7568359375,069075
1050042.1875,006122
1048469.771484375,090004
1048308.2416992188,084010
1048255.1704101562,026079
1048021.9462890625,030078
1047805.4661865234,004133
1047615.2893066406,075013
1047374.984375,083070
1046270.2312011719,028091
1045768.697265625,011021
1042646.0,046025
1042493.4506835938,001077
1042419.2783203125,002025
1042366.2701416016,091028
1042239.294921875,013084
1041349.615234375,018121
1040632.3701171875,015106
1040111.5831298828,097022
1040106.7591552734,040032
1039768.9660644531,033036
1039526.1796875,108002
1037570.4287109375,070047
1037215.1069335938,016108
1035679.7749023438,017137
1033998.1538085938,001206
1032955.5112915039,042001
1032261.4870605469,013118
1031009.9741210938,017177
1030653.46875,014025
1030469.0,028004
1030427.0,014075
1030282.05859375,018076
1028227.640625,090090
1026615.0712890625,067027
1025794.1025390625,023090
1025583.6469726562,002121
1025376.3579101562,097018
1023491.859375,078147
1023329.2998046875,001186
1022441.0,022252
1021720.5859375,043020
1021463.0,017069
1021135.1591796875,001110
1020832.650390625,016072
1020780.1875,006129
1020135.3125,095057
1019502.8348388672,017163
1019175.5908203125,073020
1018658.30859375,028066
1018641.4869995117,103019
1017749.0,014055
1017474.0,103002
1017405.484375,051010
1017318.21875,015183
1016692.1936035156,019020
1016136.953125,016102
1015759.8125,020058
1013491.9140625,018095
1013457.0,002110
1013397.0,028104
1013298.9697265625,066101
1013248.7724609375,015060
1011871.5,064012
1011552.6640625,026053
1011333.4349365234,026063
1010948.9056396484,048015
1010546.3315429688,029033
1010229.365234375,024067
1009672.6164550781,019068
1009639.7399902344,028044
1009520.55859375,028052
1009443.2924804688,027015
1009294.435546875,024103
1008098.0909729004,053001
1007394.5,004004
1006297.298828125,018072
1006220.5883789062,066023
1005853.0311279297,015113
1004766.203125,095040
1004494.8884277344,045004
1003817.48828125,005071
1002018.0711669922,061104
1001904.0,103049
1001703.6127929688,023054
1001479.5625,016137
1001254.615234375,018054
1000969.76953125,096041
999872.4775085449,030138
999662.0,004201
999428.2690429688,008030
999207.5625,083006
998953.931640625,016002
998245.11328125,018071
997223.2263183594,017062
997140.5234375,023059
996745.7568359375,070001
996341.3391113281,049018
994896.11328125,018127
994514.7236328125,111094
994015.0855712891,111072
993326.1875,030033
991624.5258789062,055025
991607.1381835938,075075
989384.1555175781,023068
989228.5173339844,109022
988970.2861328125,085001
988854.1875,006145
988848.1518554688,083089
988546.703125,044006
988231.0,111054
987536.1192626953,043038
987359.4487304688,060088
987130.5166015625,101004
987098.65625,064111
986947.306640625,082016
986843.1040649414,014039
986333.0,108032
985223.91015625,017058
984434.0,016127
983696.8596191406,019029
982573.0,004145
982328.72265625,033037
982029.3868408203,036047
981777.3173828125,050016
981688.7392578125,111059
981606.6928710938,013229
981201.0150146484,016132
980517.09375,015236
980054.3843078613,064030
979856.791015625,067032
979590.0,065115
979439.2568359375,013186
979198.7006835938,028026
978429.494140625,028013
978423.4321289062,013036
978371.6889648438,019116
977988.9129638672,016020
977949.0773925781,019013
975573.8330078125,066004
974781.0,002059
974426.44140625,005108
974153.0,029031
973702.13671875,017189
973388.912109375,008016
971943.6157226562,016175
971767.1483154297,015248
970795.298828125,027040
970641.5869140625,001146
970549.2451171875,001025
970539.7541503906,026064
970475.861328125,022248
970076.6728515625,064016
969806.8244628906,026059
969792.5336914062,097075
969752.37890625,046014
968957.974609375,017142
968508.49609375,061065
968000.0,041046
967485.443359375,005002
967465.0122070312,111048
967295.0,016033
966561.0102539062,017003
966042.2442626953,034010
965357.9738769531,024046
964719.078125,111100
963878.0952148438,097044
963290.275390625,073016
963230.6804199219,026050
962000.0,012009
961093.8916015625,008015
960923.2856445312,018162
960585.208984375,044036
960483.8271484375,064023
960432.609375,098058
960334.0771484375,001289
959891.4794921875,058095
959702.5977783203,111033
958675.2138671875,109007
958653.2932128906,019073
958488.1064453125,033045
957952.1936035156,019066
957761.1234130859,042041
956690.0,015019
956682.6953125,021019
955728.0,020073
955251.2458496094,009065
955058.0,096009
954346.2783203125,064088
953878.7734375,007042
953211.3032226562,015051
953206.4924316406,019058
953088.75,091060
952735.66796875,017011
952398.4301757812,056012
952175.421875,065145
951991.33203125,009028
951818.5307006836,001215
951744.0500488281,018023
951280.728515625,014054
951153.328125,065023
950367.9794921875,095052
950212.9154052734,093013
949608.0146484375,004246
948930.5610351562,012107
947672.134765625,001136
947263.5336914062,097082
945313.4467773438,013005
945191.765625,011019
945093.66796875,017093
942824.5539550781,015179
942615.7109375,030088
942427.0,002088
941787.6015625,012142
941780.4208984375,067023
941519.732421875,090018
940785.5534057617,064058
940662.6254882812,013113
940307.6748046875,024126
939790.2788085938,023078
938914.888671875,003025
937580.0500488281,028107
937394.70703125,109028
937288.5966796875,016035
937254.4323730469,017039
936872.0,012114
936783.4508056641,026031
936466.3828125,109038
936306.453125,022079
935673.6943359375,008040
935282.2036132812,097062
933673.623046875,062020
933246.4836425781,014016
932792.1259765625,008033
931916.3117675781,039018
931774.2399902344,046021
930170.244140625,023041
929496.6875,098034
928934.2841796875,001250
928308.2231445312,044021
928187.7380371094,015024
926991.1994628906,017041
925458.9721679688,009026
922726.9050292969,023070
922369.2685546875,109029
921998.0078125,094029
921615.7719726562,026029
921558.3828125,006077
920712.4560546875,001240
920351.767578125,006146
919477.126953125,097043
919019.4833984375,030110
918783.0771484375,001290
917918.0250244141,001016
917346.2890625,086017
917314.2216796875,055021
916854.0,005063
916433.7944335938,016241
915792.94921875,085014
915364.5361328125,017020
914951.3579101562,047023
914639.1640625,006171
913588.8469238281,019010
913265.3658447266,048037
913251.615234375,010043
913013.70703125,004131
912566.1323242188,004243
912349.4274902344,065130
911671.1455078125,010066
911177.521484375,017044
910019.0,056051
909704.8811035156,019055
909603.758972168,053007
909217.9824453124,020036
909160.94921875,083024
909013.6083984375,068006
908747.7633972168,005012
906263.46875,099027
905395.23828125,004050
904360.9887695312,016143
903952.6018066406,019079
903936.763671875,010048
902591.3024902344,033035
901659.7696533203,056014
901365.8117675781,019046
901362.8232421875,028021
900419.0777587891,010016
900354.6254882812,013185
900354.6254882812,013233
899836.0,014032
899827.759765625,096082
899593.8305664062,013035
898280.7707519531,024016
897427.0,068032
896576.7716674805,037040
895655.5288085938,016238
894244.5688476562,026090
893830.7852172852,111030
893710.9345703125,028041
893682.33984375,085010
892957.6625976562,016203
892636.9448242188,004224
892202.025390625,090045
891349.3393554688,026025
890984.841796875,023056
890560.3332519531,014019
890294.7653808594,012096
890261.25,001253
889238.923828125,034001
888879.7899169922,039003
888491.5,001178
888193.6254882812,013203
888160.2530517578,083008
887682.90234375,006156
887543.474609375,017008
886670.6164550781,019056
886670.5997314453,011013
885833.0234375,030084
885379.8403320312,089005
885201.2976074219,013138
884806.6694335938,009017
883838.189453125,030028
883747.140625,040011
883265.2067871094,016044
882742.3989257812,018015
882437.6326904297,111064
882117.5902099609,108007
882035.900390625,054048
880466.6640625,038022
879046.22265625,016118
878729.2495117188,008037
878628.0716552734,028087
878479.490234375,069010
878461.9825439453,006173
878012.841796875,001180
877395.5531005859,015191
876776.8388671875,109004
876558.5246582031,096059
876265.0,022171
875856.044921875,007034
873790.6806640625,079048
873555.6840209961,091011
873144.017578125,006167
872770.4814453125,029032
871411.4272460938,023057
871016.3135986328,097054
870486.853515625,059020
870335.2255859375,016160
870321.5041503906,012122
869786.9458007812,048036
869579.603515625,097002
868712.5690307617,003098
868694.482421875,017116
868384.1186523438,028088
868051.0,022199
867575.79296875,090005
866950.142578125,030095
866565.2236328125,020011
865815.62109375,015014
865242.90234375,006079
864645.279296875,001081
864479.5390625,022136
864211.0,004115
864126.625,024112
862823.2421875,006139
862203.2767333984,013245
861806.1318359375,055033
860124.8666992188,003049
859784.0797119141,001068
859355.3989257812,018160
858909.291015625,103051
858327.8647460938,026037
856214.5610351562,017027
855653.3332519531,014067
854706.216796875,004116
854437.08984375,018093
854377.6640625,057004
853462.7739257812,013034
852687.2451171875,109023
852576.3647460938,036018
852509.7944335938,016071
852316.6748046875,034028
852212.5009765625,018059
851735.4609375,006061
851492.0771484375,001003
851279.96875,030054
851102.5551757812,093039
850921.6538085938,001271
849910.5637207031,097020
849276.4248046875,013098
849072.615234375,018155
848794.1684570312,052030
848577.0,068009
848182.9007568359,001107
847753.484375,091012
847135.9324951172,001093
846092.7734375,006159
845733.8697509766,025022
844298.90234375,006101
844155.888671875,003109
844103.33203125,009019
843814.4770507812,004234
843566.2021484375,093010
843260.3359375,020037
843182.0,004007
843155.203125,004150
841930.5336914062,060034
841694.359375,016139
840773.6887207031,059004
839751.0701904297,017150
839113.8510742188,004222
838864.0561523438,066039
836927.0,022168
836746.0,004193
836488.8115234375,026072
836128.7373046875,109012
835932.146484375,058001
835249.6162109375,004202
835081.25390625,096063
834821.8728027344,015131
833838.111328125,028073
833468.8752441406,017048
833145.5498046875,012086
832952.03125,006097
832923.025390625,097045
832117.8647460938,026044
831937.3592529297,028106
831720.3332519531,014062
831032.0677490234,016220
829255.109375,007013
828512.5751953125,004241
828435.126953125,012002
827731.76171875,040004
827623.890625,003131
826349.0,014001
826238.9625244141,004013
826080.8204345703,016011
825869.6955566406,019111
825617.2317504883,016084
824891.5,004087
824799.72265625,083026
824468.1459960938,001298
824134.9833984375,012130
823672.5439453125,075034
823082.7940368652,005073
822608.3908691406,019082
822605.0,022042
821760.03125,021068
821138.5966796875,016248
819827.8000488281,108044
819825.6538085938,001124
819711.96484375,091008
819138.732421875,090028
819009.625,024080
818928.0341796875,024085
818073.4572753906,016087
817351.65234375,021063
817167.3873291016,086020
815753.58984375,022091
813849.2198486328,051008
813665.9533081055,081017
813296.8779296875,111069
813173.23046875,091093
812390.421081543,028007
812200.1787109375,082082
811480.0,083028
811209.4352416992,091046
811047.111328125,070048
810781.888671875,003026
810586.3972167969,056055
810445.671875,078140
809974.2690429688,008022
809286.8986816406,019104
808954.4741210938,030006
808469.98828125,083051
808433.60546875,007019
808069.2973632812,016029
807850.9040527344,017204
807602.265625,018151
806743.2192382812,028022
806211.6538085938,001036
806121.0,004107
805356.0458984375,111083
805266.9829101562,066047
805152.0,012012
803855.349609375,083030
803673.1796875,057057
802762.0,065152
802182.701171875,034045
800936.3828125,006007
800419.3984375,079005
799230.125,006033
798026.627166748,062059
797907.4921875,005064
797535.3084716797,028082
797401.5966796875,001055
796947.484375,051023
796812.2231445312,016225
795997.4058837891,055017
795224.666015625,016001
795174.1328125,079003
794325.0661621094,021027
794145.7885742188,017152
794029.5346679688,009067
793173.8330078125,065053
792998.05078125,083029
792915.125,022229
792777.8195800781,019033
791087.4599609375,020051
789601.7978515625,016010
789023.6127929688,109014
788416.3977050781,012139
788395.3332519531,014051
787827.0101318359,012055
787486.9174804688,016100
786043.2130126953,097010
785913.1538085938,001052
785863.4819335938,026002
785654.55859375,067042
784774.5024414062,052013
784424.6508789062,012046
784400.546875,012044
784316.4375,021016
783182.53515625,009024
783041.6220703125,094003
782892.3125,010031
782807.0,015249
782757.7614746094,021103
781635.9648742676,079052
781036.0,017040
780759.521484375,094049
780091.7158203125,006012
778904.7348632812,016081
778226.234375,005041
777977.9738769531,024044
777973.572265625,017087
777901.0,098025
777873.814453125,024077
777873.6027832031,071025
777490.216796875,010036
777409.1921386719,017167
777155.55859375,098009
777012.546875,076031
