Codice Univoco submisura;CUP ;codice fiscale PROGRAMMATORE;Denominazione PROGRAMMATORE;forma giuridica PROGRAMMATORE;descrizione forma giuritica PROGRAMMATORE;Codice ATECO PROGRAMMATORE ;codice fiscale  ATTUATORE;Denominazione ATTUATORE;forma giuridica ATTUATORE;descrizione forma giuritica ATTUATORE;Codice ATECO ATTUTORE;codice fiscale BENEFICIARIO;Denominazione BENEFICIARIO;forma giuridica_BENEFICIARIO;descrizione forma giuritica  BENEFICIARIO;Codice ATECO BENEFICIARIO 
M1C2I5.01.01;E41B21013100006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05026480961;SARI SPAZIO SRL;11;Società  a responsabilità  limitata;46.42.10;05026480961;SARI SPAZIO SRL;11;Società  a responsabilità  limitata;46.42.10
M1C2I5.01.01;E71B21010550006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02960591218;PUSH S.R.L.;11;Società  a responsabilità  limitata;14.13.10;02960591218;PUSH S.R.L.;11;Società  a responsabilità  limitata;14.13.10
M1C2I5.01.01;E61B21007840006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03378220242;ZANUSO S.R.L.;11;Società  a responsabilità  limitata;14.11.00;03378220242;ZANUSO S.R.L.;11;Società  a responsabilità  limitata;14.11.00
M1C2I5.01.01;E81B21012930006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;10874411001;CIRILLO GROUP S.P.A.;10;Società  per azioni;10.39.00;10874411001;CIRILLO GROUP S.P.A.;10;Società  per azioni;10.39.00
M1C2I5.01.01;E61B21006990006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01621020930;CANOVA S.R.L.;11;Società  a responsabilità  limitata;25.29.00;01621020930;CANOVA S.R.L.;11;Società  a responsabilità  limitata;25.29.00
M1C2I5.01.01;E11B21011120006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02597300306;AZZURRA DESIGN SRL;11;Società  a responsabilità  limitata;31.09.10;02597300306;AZZURRA DESIGN SRL;11;Società  a responsabilità  limitata;31.09.10
M1C2I5.01.01;E71B21010560006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03796250276;ANOMALY ACTION SPORTS S.R.L. CON SIGLA A;11;Società  a responsabilità  limitata;46.49.10;03796250276;ANOMALY ACTION SPORTS S.R.L. CON SIGLA A;11;Società  a responsabilità  limitata;46.49.10
M1C2I5.01.01;E31B21009720006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00100570514;GUMMILABOR S.P.A.;10;Società  per azioni;22.19.09;00100570514;GUMMILABOR S.P.A.;10;Società  per azioni;22.19.09
M1C2I5.01.01;E61B21010110006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03971331214;MOVILIFT S.R.L.;11;Società  a responsabilità  limitata;28.22.02;03971331214;MOVILIFT S.R.L.;11;Società  a responsabilità  limitata;28.22.02
M1C2I5.01.01;E71B21006070006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;10397480962;ALLMYFY S.R.L.;11;Società  a responsabilità  limitata;46.45.00;10397480962;ALLMYFY S.R.L.;11;Società  a responsabilità  limitata;46.45.00
M1C2I5.01.01;E41B21013110006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00391290418;VITRIFRIGO S.R.L.;11;Società  a responsabilità  limitata;27.51.00;00391290418;VITRIFRIGO S.R.L.;11;Società  a responsabilità  limitata;27.51.00
M1C2I5.01.01;E21B21009990006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03747600926;M.D.M. ITALIA S.R.L.;11;Società  a responsabilità  limitata;14.19.10;03747600926;M.D.M. ITALIA S.R.L.;11;Società  a responsabilità  limitata;14.19.10
M1C2I5.01.01;E51B21006000006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02323900163;TECNOBODY S.R.L.;11;Società  a responsabilità  limitata;26.60.09;02323900163;TECNOBODY S.R.L.;11;Società  a responsabilità  limitata;26.60.09
M1C2I5.01.01;E41B21014220006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;13856881001;VAF SOCIETA' A RESPONSABILITA' LIMITATA;11;Società  a responsabilità  limitata;11.07.00;13856881001;VAF SOCIETA' A RESPONSABILITA' LIMITATA;11;Società  a responsabilità  limitata;11.07.00
M1C2I5.01.01;E31B21008730006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02450280991;5KS S.R.L.;11;Società  a responsabilità  limitata;62.01.00;02450280991;5KS S.R.L.;11;Società  a responsabilità  limitata;62.01.00
M1C2I5.01.01;E71B21008340006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04292610633;M.G.A. SPA;10;Società  per azioni;46.41.10;04292610633;M.G.A. SPA;10;Società  per azioni;46.41.10
M1C2I5.01.01;E21B21010000006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04184740613;E.B. SRL INGROSSO ARGENTERIA  E OREFICER;11;Società  a responsabilità  limitata;46.48.00;04184740613;E.B. SRL INGROSSO ARGENTERIA  E OREFICER;11;Società  a responsabilità  limitata;46.48.00
M1C2I5.01.01;E71B21006730006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01689590980;LA CIBEK SRL;11;Società  a responsabilità  limitata;24.53.00;01689590980;LA CIBEK SRL;11;Società  a responsabilità  limitata;24.53.00
M1C2I5.01.01;E81B21012940006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04635570288;M.P.  AUTOTRASPORTI S.R.L.;11;Società  a responsabilità  limitata;49.41.00;04635570288;M.P.  AUTOTRASPORTI S.R.L.;11;Società  a responsabilità  limitata;49.41.00
M1C2I5.01.01;E21B21005970006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01230830687;STOCK HOUSE ABBIGLIAMENTO S.R.L.;11;Società  a responsabilità  limitata;46.42.10;01230830687;STOCK HOUSE ABBIGLIAMENTO S.R.L.;11;Società  a responsabilità  limitata;46.42.10
M1C2I5.01.01;E81B21011810006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01304480393;JULIAN FASHION S.R.L., IN BREVE DENOMINA;11;Società  a responsabilità  limitata;47.71.10;01304480393;JULIAN FASHION S.R.L., IN BREVE DENOMINA;11;Società  a responsabilità  limitata;47.71.10
M1C2I5.01.01;E21B21010010006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01766240988;KERMA S.R.L.;11;Società  a responsabilità  limitata;46.73.10;01766240988;KERMA S.R.L.;11;Società  a responsabilità  limitata;46.73.10
M1C2I5.01.01;E61B21007850006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02532490204;ENERLUX POWER S.R.L.;11;Società  a responsabilità  limitata;27.90.02;02532490204;ENERLUX POWER S.R.L.;11;Società  a responsabilità  limitata;27.90.02
M1C2I5.01.01;E41B21014230006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00805680154;IK - INTERKLIMAT SPA;10;Società  per azioni;22.21.00;00805680154;IK - INTERKLIMAT SPA;10;Società  per azioni;22.21.00
M1C2I5.01.01;E81B21008120006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02134480595;2G OLEARIA S.R.L.;11;Società  a responsabilità  limitata;10.41.10;02134480595;2G OLEARIA S.R.L.;11;Società  a responsabilità  limitata;10.41.10
M1C2I5.01.01;E11B21011130006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01784520189;PL@NET SOLUZIONI - SOCIETA' A RESPONSABI;11;Società  a responsabilità  limitata;62.01.00;01784520189;PL@NET SOLUZIONI - SOCIETA' A RESPONSABI;11;Società  a responsabilità  limitata;62.01.00
M1C2I5.01.01;E31B21013760006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02827100641;PUNTO GROUP S.R.L.;11;Società  a responsabilità  limitata;47.71.10;02827100641;PUNTO GROUP S.R.L.;11;Società  a responsabilità  limitata;47.71.10
M1C2I5.01.01;E91B21007940006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01751220839;SA FIRE PROTECTION S.R.L.;11;Società  a responsabilità  limitata;25.11.00;01751220839;SA FIRE PROTECTION S.R.L.;11;Società  a responsabilità  limitata;25.11.00
M1C2I5.01.01;E11B21011910006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05503650722;CARDONE VINI CLASSICI S.R.L.;11;Società  a responsabilità  limitata;11.02.10;05503650722;CARDONE VINI CLASSICI S.R.L.;11;Società  a responsabilità  limitata;11.02.10
M1C2I5.01.01;E61B21007000006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;06406321213;DINO DRAGHI S.R.L.;11;Società  a responsabilità  limitata;46.42.10;06406321213;DINO DRAGHI S.R.L.;11;Società  a responsabilità  limitata;46.42.10
M1C2I5.01.01;E41B21013120006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04476260965;ACQUAZZURRA S.P.A.;10;Società  per azioni;73.12.00;04476260965;ACQUAZZURRA S.P.A.;10;Società  per azioni;73.12.00
M1C2I5.01.01;E61B21011760006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;07670691216;CUORENEROCAFFE' S.R.L.;12;Srl con un unico socio;46.37.01;07670691216;CUORENEROCAFFE' S.R.L.;12;Srl con un unico socio;46.37.01
M1C2I5.01.01;E41B21010990006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03124670138;EXTRIS S.R.L.;11;Società  a responsabilità  limitata;13.96.10;03124670138;EXTRIS S.R.L.;11;Società  a responsabilità  limitata;13.96.10
M1C2I5.01.01;E11B21011920006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;06502010488;MAMAN S.R.L.;11;Società  a responsabilità  limitata;32.12.10;06502010488;MAMAN S.R.L.;11;Società  a responsabilità  limitata;32.12.10
M1C2I5.01.01;E61B21007010006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00297890634;IMPARATO S.P.A.;10;Società  per azioni;46.41.10;00297890634;IMPARATO S.P.A.;10;Società  per azioni;46.41.10
M1C2I5.01.01;E71B21008350006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05510731218;BOUTIQUE CACCIAPUOTI S.R.L.;11;Società  a responsabilità  limitata;47.71.10;05510731218;BOUTIQUE CACCIAPUOTI S.R.L.;11;Società  a responsabilità  limitata;47.71.10
M1C2I5.01.01;E91B21011290006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03164970364;ACETO BALSAMICO CONDIMENTI DINTORNI S.R.;12;Srl con un unico socio;10.84.00;03164970364;ACETO BALSAMICO CONDIMENTI DINTORNI S.R.;12;Srl con un unico socio;10.84.00
M1C2I5.01.01;E31B21009730006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01907860504;TALISMANO S.R.L. LA CUOIERIA;11;Società  a responsabilità  limitata;15.11.00;01907860504;TALISMANO S.R.L. LA CUOIERIA;11;Società  a responsabilità  limitata;15.11.00
M1C2I5.01.01;E81B21012950006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;13972241007;OASIS INNOVATION S.R.L.;11;Società  a responsabilità  limitata;46.74.10;13972241007;OASIS INNOVATION S.R.L.;11;Società  a responsabilità  limitata;46.74.10
M1C2I5.01.01;E41B21009540006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;13302810158;VUDAFIERI SAVERINO PARTNERS S.R.L.;11;Società  a responsabilità  limitata;74.10.10;13302810158;VUDAFIERI SAVERINO PARTNERS S.R.L.;11;Società  a responsabilità  limitata;74.10.10
M1C2I5.01.01;E11B21011140006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03376240267;A.B.S. UTENSILI S.R.L.;11;Società  a responsabilità  limitata;25.73.12;03376240267;A.B.S. UTENSILI S.R.L.;11;Società  a responsabilità  limitata;25.73.12
M1C2I5.01.01;E81B21015050006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;15003231006;TMTS INTERNATIONAL  S.R.L.;11;Società  a responsabilità  limitata;49.39.01;15003231006;TMTS INTERNATIONAL  S.R.L.;11;Società  a responsabilità  limitata;49.39.01
M1C2I5.01.01;E71B21006740006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00481810174;OFFICINA MECCANICA ROSELLI O.M.R. S.R.L.;11;Società  a responsabilità  limitata;25.62.00;00481810174;OFFICINA MECCANICA ROSELLI O.M.R. S.R.L.;11;Società  a responsabilità  limitata;25.62.00
M1C2I5.01.01;E21B21008780006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01505160026;LANIFICIO ZIGNONE - S.P.A.;10;Società  per azioni;13.20.00;01505160026;LANIFICIO ZIGNONE - S.P.A.;10;Società  per azioni;13.20.00
M1C2I5.01.01;E41B21009550006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01939680680;EASYTEC S.R.L.;11;Società  a responsabilità  limitata;29.20.00;01939680680;EASYTEC S.R.L.;11;Società  a responsabilità  limitata;29.20.00
M1C2I5.01.01;E41B21013130006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;06532990964;P.D.R. SRL;11;Società  a responsabilità  limitata;73.20.00;06532990964;P.D.R. SRL;11;Società  a responsabilità  limitata;73.20.00
M1C2I5.01.01;E91B21011300006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03049600731;EMME EVOLUTION S.R.L.;11;Società  a responsabilità  limitata;14.13.10;03049600731;EMME EVOLUTION S.R.L.;11;Società  a responsabilità  limitata;14.13.10
M1C2I5.01.01;E71B21006750006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02881310128;COLORCONSULTING SRL;12;Srl con un unico socio;74.90.11;02881310128;COLORCONSULTING SRL;12;Srl con un unico socio;74.90.11
M1C2I5.01.01;E31B21012380006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00094460136;TESSITURA CORTI S.R.L.;11;Società  a responsabilità  limitata;13.20.00;00094460136;TESSITURA CORTI S.R.L.;11;Società  a responsabilità  limitata;13.20.00
M1C2I5.01.01;E81B21008130006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04027410721;DEFINO & GIANCASPRO S.R.L.;11;Società  a responsabilità  limitata;28.93.00;04027410721;DEFINO & GIANCASPRO S.R.L.;11;Società  a responsabilità  limitata;28.93.00
M1C2I5.01.01;E41B21013140006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04148800610;CAMPANIA SISTEMI SRL;11;Società  a responsabilità  limitata;26.51.10;04148800610;CAMPANIA SISTEMI SRL;11;Società  a responsabilità  limitata;26.51.10
M1C2I5.01.01;E91B21011310006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01128030440;CALZATURIFICIO*ROSSI S.R.L.;11;Società  a responsabilità  limitata;15.20.10;01128030440;CALZATURIFICIO*ROSSI S.R.L.;11;Società  a responsabilità  limitata;15.20.10
M1C2I5.01.01;E81B21009290006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03472000987;SIFRA INTERNATIONAL SRL;11;Società  a responsabilità  limitata;22.21.00;03472000987;SIFRA INTERNATIONAL SRL;11;Società  a responsabilità  limitata;22.21.00
M1C2I5.01.01;E61B21010120006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05433981213;INTEGRA SISTEMI S.R.L.;11;Società  a responsabilità  limitata;62.01.00;05433981213;INTEGRA SISTEMI S.R.L.;11;Società  a responsabilità  limitata;62.01.00
M1C2I5.01.01;E31B21008740006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01161370729;CASEIFICIO PALAZZO S.P.A.;10;Società  per azioni;10.51.10;01161370729;CASEIFICIO PALAZZO S.P.A.;10;Società  per azioni;10.51.10
M1C2I5.01.01;E21B21008380006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04242270405;UNIT GARAGE SOCIETA' A RESPONSABILITA' L;11;Società  a responsabilità  limitata;25.99.11;04242270405;UNIT GARAGE SOCIETA' A RESPONSABILITA' L;11;Società  a responsabilità  limitata;25.99.11
M1C2I5.01.01;E81B21015060006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;08168931007;SMARTMEDIA S.R.L.;11;Società  a responsabilità  limitata;62.01.00;08168931007;SMARTMEDIA S.R.L.;11;Società  a responsabilità  limitata;62.01.00
M1C2I5.01.01;E41B21011000006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01646040939;SPIN 360 S.R.L.;11;Società  a responsabilità  limitata;85.59.10;01646040939;SPIN 360 S.R.L.;11;Società  a responsabilità  limitata;85.59.10
M1C2I5.01.01;E61B21010130006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02075540035;IXLA  S.R.L.;11;Società  a responsabilità  limitata;27.90.02;02075540035;IXLA  S.R.L.;11;Società  a responsabilità  limitata;27.90.02
M1C2I5.01.01;E21B21005980006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03331070247;BUBE CLOTHING COMPANY SRL;11;Società  a responsabilità  limitata;46.42.10;03331070247;BUBE CLOTHING COMPANY SRL;11;Società  a responsabilità  limitata;46.42.10
M1C2I5.01.01;E61B21009560006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;05967051219;KEYONE CONSULTING S.R.L.;11;Società  a responsabilità  limitata;70.22.01;05967051219;KEYONE CONSULTING S.R.L.;11;Società  a responsabilità  limitata;70.22.01
M1C2I5.01.01;E41B21015980006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;06608860968;IMPACT HUB SRL;11;Società  a responsabilità  limitata;70.22.01;06608860968;IMPACT HUB SRL;11;Società  a responsabilità  limitata;70.22.01
M1C2I5.01.01;E71B21006760006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03691980712;DESIGN & REALIZATIONS GREEN BUILDING SUS;11;Società  a responsabilità  limitata;16.23.10;03691980712;DESIGN & REALIZATIONS GREEN BUILDING SUS;11;Società  a responsabilità  limitata;16.23.10
M1C2I5.01.01;E31B21012390006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00143970333;CONFABI SOCIETA' A RESPONSABILITA' LIMIT;11;Società  a responsabilità  limitata;14.13.10;00143970333;CONFABI SOCIETA' A RESPONSABILITA' LIMIT;11;Società  a responsabilità  limitata;14.13.10
M1C2I5.01.01;E41B21009560006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;10420010968;SIDI S.R.L.;11;Società  a responsabilità  limitata;62.02.00;10420010968;SIDI S.R.L.;11;Società  a responsabilità  limitata;62.02.00
M1C2I5.01.01;E51B21007220006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01302760473;G.M.V. AGRICENTER S.R.L.;11;Società  a responsabilità  limitata;33.12.10;01302760473;G.M.V. AGRICENTER S.R.L.;11;Società  a responsabilità  limitata;33.12.10
M1C2I5.01.01;E61B21011770006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02983290640;ARREDARE MODERNO S.R.L.;11;Società  a responsabilità  limitata;47.91.10;02983290640;ARREDARE MODERNO S.R.L.;11;Società  a responsabilità  limitata;47.91.10
M1C2I5.01.01;E11B21009250006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02949790246;GRILLO STEEL S.R.L.;11;Società  a responsabilità  limitata;25.11.00;02949790246;GRILLO STEEL S.R.L.;11;Società  a responsabilità  limitata;25.11.00
M1C2I5.01.01;E81B21012960006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02738971205;PIU' GEL S.R.L.;11;Società  a responsabilità  limitata;46.39.10;02738971205;PIU' GEL S.R.L.;11;Società  a responsabilità  limitata;46.39.10
M1C2I5.01.01;E31B21008750006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01771080338;CSHARK S.R.L.;11;Società  a responsabilità  limitata;62.02.00;01771080338;CSHARK S.R.L.;11;Società  a responsabilità  limitata;62.02.00
M1C2I5.01.01;E41B21013150006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;04408130260;GIOPATO & COOMBES S.R.L.;11;Società  a responsabilità  limitata;27.40.09;04408130260;GIOPATO & COOMBES S.R.L.;11;Società  a responsabilità  limitata;27.40.09
M1C2I5.01.01;E91B21011320006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01759000340;TECNOPARMA S.R.L.;11;Società  a responsabilità  limitata;28.93.00;01759000340;TECNOPARMA S.R.L.;11;Società  a responsabilità  limitata;28.93.00
M1C2I5.01.01;E91B21007950006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01058640283;DENTAL MANUFACTURING S.P.A.;10;Società  per azioni;32.50.14;01058640283;DENTAL MANUFACTURING S.P.A.;10;Società  per azioni;32.50.14
M1C2I5.01.01;E41B21014240006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03929880965;ENNEGI SRL;11;Società  a responsabilità  limitata;33.20.08;03929880965;ENNEGI SRL;11;Società  a responsabilità  limitata;33.20.08
M1C2I5.01.01;E51B21005310006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01643000225;NELSON SERVIZI S.R.L.;11;Società  a responsabilità  limitata;82.92.10;01643000225;NELSON SERVIZI S.R.L.;11;Società  a responsabilità  limitata;82.92.10
M1C2I5.01.01;E11B21011150006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;10010450012;IDT S.P.A.;10;Società  per azioni;46.42.10;10010450012;IDT S.P.A.;10;Società  per azioni;46.42.10
M1C2I5.01.01;E91B21011330006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03536680543;SBP S.R.L.;11;Società  a responsabilità  limitata;58.11.00;03536680543;SBP S.R.L.;11;Società  a responsabilità  limitata;58.11.00
M1C2I5.01.01;E21B21006910006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;00114030190;VILLA SCAMBIATORI S.R.L.;11;Società  a responsabilità  limitata;28.25.00;00114030190;VILLA SCAMBIATORI S.R.L.;11;Società  a responsabilità  limitata;28.25.00
M1C2I5.01.01;E41B21014250006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;09076160960;GAP LASER SYSTEMS SRL;11;Società  a responsabilità  limitata;26.70.12;09076160960;GAP LASER SYSTEMS SRL;11;Società  a responsabilità  limitata;26.70.12
M1C2I5.01.01;E31B21008760006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01629170547;AGRIEURO S.R.L.;11;Società  a responsabilità  limitata;47.91.10;01629170547;AGRIEURO S.R.L.;11;Società  a responsabilità  limitata;47.91.10
M1C2I5.01.01;E31B21011830006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;01891360404;M - LIVE S.R.L.;11;Società  a responsabilità  limitata;26.40.02;01891360404;M - LIVE S.R.L.;11;Società  a responsabilità  limitata;26.40.02
M1C2I5.01.01;E81B21015070006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;07447430724;GRADIMARKET SOCIETA' A RESPONSABILITA' L;11;Società  a responsabilità  limitata;47.22.00;07447430724;GRADIMARKET SOCIETA' A RESPONSABILITA' L;11;Società  a responsabilità  limitata;47.22.00
M1C2I5.01.01;E91B21007960006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03595320049;MONDINO PAOLO S.R.L.;11;Società  a responsabilità  limitata;13.92.10;03595320049;MONDINO PAOLO S.R.L.;11;Società  a responsabilità  limitata;13.92.10
M1C2I5.01.01;E51B21007700006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;08300771212;DECRA SRL;11;Società  a responsabilità  limitata;46.42.10;08300771212;DECRA SRL;11;Società  a responsabilità  limitata;46.42.10
M1C2I5.01.01;E31B21008770006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03334530486;IN.TES.PRA. INDUSTRIA TESSUTI PRATESI -;10;Società  per azioni;13.20.00;03334530486;IN.TES.PRA. INDUSTRIA TESSUTI PRATESI -;10;Società  per azioni;13.20.00
M1C2I5.01.01;E21B21008390006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;03485170652;GRUPPO INDUSTRIALE BUONINFANTE S.P.A.;10;Società  per azioni;31.03.00;03485170652;GRUPPO INDUSTRIALE BUONINFANTE S.P.A.;10;Società  per azioni;31.03.00
M1C2I5.01.01;E81B21015080006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;12169431009;ISHOTEL ITALIA SRL;11;Società  a responsabilità  limitata;55.10.00;12169431009;ISHOTEL ITALIA SRL;11;Società  a responsabilità  limitata;55.10.00
M1C2I5.01.01;E21B21006920006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;02489471207;BTC SRL;11;Società  a responsabilità  limitata;26.60.09;02489471207;BTC SRL;11;Società  a responsabilità  limitata;26.60.09
M1C2I5.01.01;E31B21012400006;80213330584;MINISTERO DEGLI AFFARI ESTERI E DELLA CO;38;Ministero;84.21.00;07407200729;STAMPLAST GROUP SRL;11;Società  a responsabilità  limitata;22.29.01;07407200729;STAMPLAST GROUP SRL;11;Società  a responsabilità  limitata;22.29.01
